"doi","Id","grant_title"
"10.1371/journal.pgen.1003591","090944","Combined genetic and biochemical approaches to uncover and characterize redundant factors involved in late stages of recombinational repair."
"10.1371/journal.pcbi.1000416","082601","Host-parasite interactions elucidated by McMC based Bayesian inference."
"10.1371/journal.ppat.1002504","079920","Memory B/T cell responses in individuals with varying levels of acquired immunity."
"10.1371/journal.pgen.1002390","089225","A combined transgenic and molecular approach to determine why the RNA binding protein hnRNP G-T is required for normal germ cell development."
"10.1371/journal.pmed.1000215","030662","Population and evolutionary biology of naturally-transformable bacterial pathogens.(renewal of PRF)"
"10.1371/journal.pgen.1001362","075294","Cellular responses to uncapped telomeres in budding yeast."
"10.1371/journal.pone.0049638","076442","The role of the SmrC virulence regulator and prolipoprotein signal peptidase during Streptococcus pneumoniae infection."
"10.1371/journal.pone.0029445","091882","Mechanism of physiological thalamocortical rhythms."
"10.1371/journal.pone.0052851","075833","Bovine Tuberculosis in the Developing World."
"10.1371/journal.pgen.1003892","098374","Chromosome segregation and cytokinesis in bacteria: mechanisms and regulation."
"10.1371/journal.pone.0028985","87522","Transcriptional regulatory networks in the development of the Drosophila tracheal system."
"10.1371/journal.pone.0025697","088789","Systematic Bioinformatic Discovery of 'Hidden' Virus Genes."
"10.1371/journal.pone.0052401","081020","The control of lymphatics in autoimmunity."
"10.1371/journal.pone.0027763","087262","Wellcome Trust Clinical PhD Programme in International Health (LSHTM):- Tuberculosis control in a South African community with high HIV prevalence: the role of antiretroviral therapy and intensified case-finding."
"10.1371/journal.pone.0027763","088590","Intensified tuberculosis case finding and rapid detection of drug resistant disease in patients accessing antiretroviral treatment in South Africa."
"10.1371/journal.pmed.1001380","086091","Higher resolution cardiovascular epidemiology: unique insights from linking the national cardiac event register with primary care records and highly phenotyped cohorts."
"10.1371/journal.pntd.0001547","085133","Density-Dependent Host Choice by Onchocerciasis Vectors."
"10.1371/journal.pone.0048482","074296","Risk patterns and processes for affective psychopathology during adolescence."
"10.1371/journal.pone.0013438","081673","The epidemiology, spatial ecology and transmission dynamics of co-infection with Plasmodium falciparum and hookworm in East Africa"
"10.1371/journal.pone.0013438","084933","Malaria in school-aged children: Epidemiological risk, disease burden and strategies for control."
"10.1371/journal.pone.0024985","063215","Plasmodium falciparum erythrocyte membrane protein 1 and var gene expression, parasite sequestration and anti-adhesion antibody responses."
"10.1371/journal.pone.0071345","068545","Genetics advisory group for 1958 birth cohort."
"10.1371/journal.pone.0071345","097006","Biomedical Vacation Scholarship."
"10.1371/journal.pone.0071345","057762","Randomised controlled trial of aspirin in the reduction of age- associated cognitive decline."
"10.1371/journal.pbio.1001133","073228","Confocal microscopy for time-lapse, FRET and calcium imaging analyses of cellular processes."
"10.1371/journal.ppat.1003514","066784","Molecular determinants of virus re-activation, latency and pathogenesis."
"10.1371/journal.ppat.1003636","088140","The role of RGC-32 in Epstein-Barr virus mediated cell-cycle deregulation."
"10.1371/journal.ppat.1002991","089455","Wellcome Trust PhD Programme for Clinicians at the University of Oxford: 'Investigation of the role of Plasmodium falciparum EBA and RH family antigens in immune evasion and as multi-antigen vaccine candidates.'"
"10.1371/journal.ppat.1002991","092873","Immunology, infection and translational medicine."
"10.1371/journal.ppat.1002991","077108","Genome-wide identification of novel extracellular protein:protein interactions with functional annotation in the model vertebrate, the zebrafish."
"10.1371/journal.pgen.1003074","093077","Identification of factors involved in Purkinje cell dysfunction and death."
"10.1371/journal.pgen.1003074","090532","Understanding the genetic basis of common human diseases: core funding for the Wellcome Trust Centre for Human Genetics."
"10.1371/journal.pmed.0050239","072789","An investigation of genetic determinants of susceptibility and disease behaviour in early onset inflammatory bowel disease."
"10.1371/journal.pone.0006475","056750","Modelling functional brain architecture."
"10.1371/journal.pone.0021822","084686","Objective measurements of physical activity in primary school children in UK Millineum Cohort"
"10.1371/journal.pone.0075415","093080","Oxidative stress-induced inflammatory gene expression and ageing in COPD: role of sirtuin-1 and histone methylation"
"10.1371/journal.pone.0075467","084621","Evaluation of viral vector-mediated inactivation of regions of the medial prefrontal cortex: impact on cognition and executive function."
"10.1371/journal.pntd.0002027","098045","Measuring the control and elmination of neglected tropical diseases in Africa."
"10.1371/journal.pone.0015861","077384","Novel antigen design and delivery for mucosal protection against HIV-1 infection."
"10.1371/journal.pone.0044642","095605","Mechanisms of client protein activation and regulation by the Hsp90 molecular chaperone system."
"10.1371/journal.pone.0046481","081667","Clinical proteomic and genomic characterisation of the immune reconstitution inflammatory syndrome in HIV-associated tuberculosis"
"10.1371/journal.pone.0046481","088316","Quadruple intervention against tuberculosis."
"10.1371/journal.pone.0046481","084670","Evaluation of the predictive value for tuberculosis of T cell based assays vs tuberculosis skin test in HIV infected persons on combination antiretroviral therapy: a prospective study."
"10.1371/journal.pone.0046481","060613","Structure-function investigations of La autoantigen."
"10.1371/journal.pone.0058452","083905","MAPK phosphatase-1 (MKP-1) in corticosteroid (CS) responsiveness of oxidative stress and allergic inflammation: towards a model of CS resistance."
"10.1371/journal.pone.0031369","092447","Identifying low frequency and rare genetic variation involved in type 2 diabetes using next generation sequencing data."
"10.1371/journal.pone.0031369","082893","Expenses associated with Cornell Summer Programme 2007"
"10.1371/journal.pntd.0001445","085133","Density-Dependent Host Choice by Onchocerciasis Vectors."
"10.1371/journal.pntd.0001582","085133","Density-Dependent Host Choice by Onchocerciasis Vectors."
"10.1371/journal.ppat.1002901","066784","Molecular determinants of virus re-activation, latency and pathogenesis."
"10.1371/journal.pntd.0001897","090281","Mediators of regulation and immunity in helminth infections."
"10.1371/journal.pone.0022432","063713","Cognitive function and structure of language processing in children with SLI: A neuropsycholinguistic investigation."
"10.1371/journal.pone.0065941","065883","The role of antimicrobial peptides (beta-defensins) in Helicobacter pylori (H.pylori)-mediated infection and inflammation."
"10.1371/journal.pone.0077020","092809","Open access research to promote drug discovery."
"10.1371/journal.pntd.0002485","085308","Epidemiology of zoonoses amongst livestock and their keepers in East Africa."
"10.1371/journal.pone.0008951","076806","Evaluating community-based delivery of mosquito abatement for malaria control by the municipal councils of Dar es Salaam."
"10.1371/journal.pone.0026002","084071","Genetics of the MHC and LRC."
"10.1371/journal.pone.0056136","092852","Clinical PhD Programme at Imperial College London: 'Good and bad sparks - Identifying and targeting arrhythmogenic calcium sparks in the failing heart.'"
"10.1371/journal.pone.0056157","093488","Merging theory and field studies for infectious disease dynamics."
"10.1371/journal.pone.0075131","098504","Exploiting the potential offered by the increasing computerisation of health records for population based research."
"10.1371/journal.pone.0000017","075586","The role of the Cenocepacia Pathogenicity Island (cci) in the virulence of Burkholderia cenocepacia."
"10.1371/journal.pntd.0001859","085308","Epidemiology of zoonoses amongst livestock and their keepers in East Africa."
"10.1371/journal.pone.0050520","085249","Development and validation of clinically robust neonatal seizure detection systems."
"10.1371/journal.pone.0012403","068545","Genetics advisory group for 1958 birth cohort."
"10.1371/journal.pone.0048119","079194","The role of inositol lipids and inositol phosphates in cellular function."
"10.1371/journal.pmed.1000442","093488","Merging theory and field studies for infectious disease dynamics."
"10.1371/journal.ppat.1001313","076608","Characterisation of innate immunity to viral infection."
"10.1371/journal.pone.0076426","068362","Ethnicity and cardiovascular risk factors: a study in children."
"10.1371/journal.pone.0065921","083567","Centre for Respiratory Infection Research."
"10.1371/journal.pone.0067961","094425","Molecular Basis of Protein Misfolding Disorders."
"10.1371/journal.pone.0034706","081082","Pregnancy, antiretroviral therapy and HIV disease progression in women."
"10.1371/journal.pone.0064683","068545","Genetics advisory group for 1958 birth cohort."
"10.1371/journal.ppat.1002439","090940","Characterisation of host virus interactions."
"10.1371/journal.ppat.1002421","075696","Structure and Function in Clinical Neurology."
"10.1371/journal.ppat.1002977","079699","Analysing the interactions of arthropod-borne viruses with their arthropod host."
"10.1371/journal.pone.0030932","068362","Ethnicity and cardiovascular risk factors: a study in children."
"10.1371/journal.pgen.1003614","083611","Cell behaviour and signalling dynamics during vertebrate neurogenesis."
"10.1371/journal.pone.0023092","090940","Characterisation of host virus interactions."
"10.1371/journal.pbio.1001613","098565","Biological determinants of ageing and late life health, and their pharmacological manipulation."
"10.1371/journal.pone.0062721","092809","Open access research to promote drug discovery."
"10.1371/journal.pone.0062113","076943","Clinical evaluation of innovative tuberculosis vaccination strategies."
"10.1371/journal.pone.0013454","068545","Genetics advisory group for 1958 birth cohort."
"10.1371/journal.pone.0017261","079194","The role of inositol lipids and inositol phosphates in cellular function."
"10.1371/journal.pgen.1000555","084316","Polyadenylation and mechanisms of nuclear RNA quality control."
"10.1371/journal.ppat.1001178","083567","Centre for Respiratory Infection Research."
"10.1371/journal.pgen.1002711","084229","Three-dimensional proteomics: Mapping the geometry of large protein assemblies using cross-linking, mass spectrometry, and bioinformatics."
"10.1371/journal.pgen.1002711","077707","Core support for Wellcome Trust Centre for Cell Biology."
"10.1371/journal.pgen.1002711","092076","Core funding renewal for the Wellcome Trust Centre for Cell Biology ."
"10.1371/journal.pone.0038893","076467","ALSPAC: consolidation of a two generation cell line backed resource, for the study of the environment and genetic determinants of health and development from before birth to late puberty."
"10.1371/journal.pone.0045996","079866","Imaging neuroscience at the Functional Neuroimaging Laboratory (FIL)"
"10.1371/journal.pone.0064414","069683","Investigating and responding to health, population and social transitions in rural Southern Africa."
"10.1371/journal.pone.0064414","085477","Health, population and social transitions in rural Southern Africa: Elucidating pathways and testing interventions."
"10.1371/journal.pone.0081593","081569","An integrated multi-disciplinary approach to unravel complex and essential cell wall biosynthetic pathways involved in arabinogalactan and lipoarabinomannan assembly in Mycobacterium tuberculosis."
"10.1371/journal.pone.0010858","088885","Applied statistical genetics."
"10.1371/journal.pone.0006138","088885","Applied statistical genetics."
"10.1371/journal.pone.0032619","068362","Ethnicity and cardiovascular risk factors: a study in children."
"10.1371/journal.pone.0067206","084686","Objective measurements of physical activity in primary school children in UK Millineum Cohort"
"10.1371/journal.pbio.1000533","084071","Genetics of the MHC and LRC."
"10.1371/journal.pmed.1001381","086091","Higher resolution cardiovascular epidemiology: unique insights from linking the national cardiac event register with primary care records and highly phenotyped cohorts."
"10.1371/journal.pgen.1002741","092447","Identifying low frequency and rare genetic variation involved in type 2 diabetes using next generation sequencing data."
"10.1371/journal.pgen.1002741","083270","An investigation of genes in key beta-cell pathways following the type 2 diabetes WTCCC genome wide association study."
"10.1371/journal.pmed.1001409","069683","Investigating and responding to health, population and social transitions in rural Southern Africa."
"10.1371/journal.pmed.1001409","085477","Health, population and social transitions in rural Southern Africa: Elucidating pathways and testing interventions."
"10.1371/journal.pgen.1000741","068545","Genetics advisory group for 1958 birth cohort."
"10.1371/journal.pone.0018634","062511","A multi-collaborative microbial pathogen microarray facility."
"10.1371/journal.pone.0008444","084762","Genome-wide association study of extreme obesity in young adults."
"10.1371/journal.pone.0027345","092281","Targetting NFAT as a therapeutic strategy in COPD."
"10.1371/journal.pone.0009098","091842","The historical intersection of psychiatry and 'sexual deviation' between 1949-1992: exploring the role of nurses and the experience of former patients."
"10.1371/journal.pone.0011296","068545","Genetics advisory group for 1958 birth cohort."
"10.1371/journal.pgen.1002745","076467","ALSPAC: consolidation of a two generation cell line backed resource, for the study of the environment and genetic determinants of health and development from before birth to late puberty."
"10.1371/journal.pgen.1002718","101595","Medical Law Across Boundaries at the End of Life (MED-LABEL)."
"10.1371/journal.pgen.1002718","076467","ALSPAC: consolidation of a two generation cell line backed resource, for the study of the environment and genetic determinants of health and development from before birth to late puberty."
"10.1371/journal.pgen.1001213","091746","Genomics of quantitative variation."
"10.1371/journal.pgen.1003554","085492","Investigation of the lupus susceptibility gene, TNFSF4 (OX40L)."
"10.1371/journal.pgen.1003554","083167","Copy number variation on chromosome 1q23 and autoimmunity."
"10.1371/journal.pone.0070536","092809","Open access research to promote drug discovery."
"10.1371/journal.pgen.1003334","083524","Centre for Gene Regulation and Expression."
"10.1371/journal.pcbi.1000648","085622","The biosynthesis of glycoproteins in Trypanosoma brucei: basic and translational research."
"10.1371/journal.pgen.1003585","068545","Genetics advisory group for 1958 birth cohort."
"10.1371/journal.pgen.1003098","068545","Genetics advisory group for 1958 birth cohort."
"10.1371/journal.pgen.1003098","084099","To support a symposium: biology of Parasitism: Modern Approaches - 2007 & 2008 to support the cost of three participants. See also 016533, 031486 & 079869"
"10.1371/journal.pgen.1003098","085239","Request for a contribution towards a meeting 'Governing Biobanks-What are the challenges?' to be held at the University of Oxford from 24-26 June 2008."
"10.1371/journal.pbio.1001048","088719","Functional maturation of ribbon synapses in mammalian cochlear inner hair cells."
"10.1371/journal.pone.0011573","076806","Evaluating community-based delivery of mosquito abatement for malaria control by the municipal councils of Dar es Salaam."
"10.1371/journal.pone.0054232","085239","Request for a contribution towards a meeting 'Governing Biobanks-What are the challenges?' to be held at the University of Oxford from 24-26 June 2008."
"10.1371/journal.pone.0018813","089061","Integrated genome wide profiling of common traits: genetics of cardiovascular and neuropsychiatric diseases."
"10.1371/journal.pone.0057143","057146","Reducing the burden of non-insulin dependent diabetes mellitus: A randomised controlled trial of behavioural interventions to modify diet and physical activity in people with impaired glucose tolerance. (The EDP Study)."
"10.1371/journal.pgen.1001307","082893","Expenses associated with Cornell Summer Programme 2007"
"10.1371/journal.pone.0054056","072406","Costa Rican health aging: longitudinal study of life course changes in survival, health, and living arrangements and their socioeconomic determinants."
"10.1371/journal.pone.0007154","072789","An investigation of genetic determinants of susceptibility and disease behaviour in early onset inflammatory bowel disease."
"10.1371/journal.pone.0043099","089698","A systematic investigation into the pathogenesis and course of Parkinson's syndrome."
"10.1371/journal.pgen.1003270","068545","Genetics advisory group for 1958 birth cohort."
"10.1371/journal.pone.0060542","089061","Integrated genome wide profiling of common traits: genetics of cardiovascular and neuropsychiatric diseases."
"10.1371/journal.pgen.1002607","092447","Identifying low frequency and rare genetic variation involved in type 2 diabetes using next generation sequencing data."
"10.1371/journal.pgen.1002607","095160","Natural history and pathogenesis of systemic IgG4 disease."
"10.1371/journal.pgen.1002607","095162","The role of retinoic acid in T-helper cell differentiation and lineage commitment."
"10.1371/journal.pone.0079547","082893","Expenses associated with Cornell Summer Programme 2007"
"10.1371/journal.pgen.1002406","085492","Investigation of the lupus susceptibility gene, TNFSF4 (OX40L)."
"10.1371/journal.pgen.1000508","068545","Genetics advisory group for 1958 birth cohort."
"10.1371/journal.pone.0065804","085239","Request for a contribution towards a meeting 'Governing Biobanks-What are the challenges?' to be held at the University of Oxford from 24-26 June 2008."
"10.1371/journal.pone.0065804","095160","Natural history and pathogenesis of systemic IgG4 disease."
"10.1371/journal.pone.0065804","095162","The role of retinoic acid in T-helper cell differentiation and lineage commitment."
"10.1371/journal.pmed.1001300","087332","Wellcome Trust Clinical PhD Programme at the University of Oxford: gene therapy for multiple endocrine neoplasia type 1 (MEN1)."
"10.1371/journal.pbio.1000598","066784","Molecular determinants of virus re-activation, latency and pathogenesis."
"10.1371/journal.pgen.1002333","079771","TwinsUK Genetic Epidemiology Resource."
"10.1371/journal.pgen.1002333","091746","Genomics of quantitative variation."
"10.1371/journal.pgen.1003939","086766","Bioinformatics and theoretical systems"
"10.1371/journal.pone.0053830","085239","Request for a contribution towards a meeting 'Governing Biobanks-What are the challenges?' to be held at the University of Oxford from 24-26 June 2008."
"10.1371/journal.pone.0048084","073980","Structure and function of the mammalian cell nucleus."
"10.1371/journal.pgen.1002805","092447","Identifying low frequency and rare genetic variation involved in type 2 diabetes using next generation sequencing data."
"10.1371/journal.pgen.1002805","095160","Natural history and pathogenesis of systemic IgG4 disease."
"10.1371/journal.pgen.1002805","095162","The role of retinoic acid in T-helper cell differentiation and lineage commitment."
"10.1371/journal.pgen.1002805","084099","To support a symposium: biology of Parasitism: Modern Approaches - 2007 & 2008 to support the cost of three participants. See also 016533, 031486 & 079869"
"10.1371/journal.pone.0075035","089698","A systematic investigation into the pathogenesis and course of Parkinson's syndrome."
"10.1371/journal.pone.0070724","089698","A systematic investigation into the pathogenesis and course of Parkinson's syndrome."
"10.1371/journal.pone.0070045","068545","Genetics advisory group for 1958 birth cohort."
"10.1371/journal.pgen.1002113","061858","JDRF/WT Diabetes and Inflammation Laboratory."
"10.1371/journal.pgen.1002113","091746","Genomics of quantitative variation."
"10.1371/journal.pgen.1003266","085239","Request for a contribution towards a meeting 'Governing Biobanks-What are the challenges?' to be held at the University of Oxford from 24-26 June 2008."
"10.1371/journal.pgen.1003266","085541","The role of maternal and offspring metabolic and anthropometric gene variants in fetal and childhood growth."
"10.1371/journal.pgen.1003500","068545","Genetics advisory group for 1958 birth cohort."
"10.1371/journal.pgen.1003500","069224","Candidate gene variation and the association between early growth and adult disease: studies in the 1966 Northern Finland Birth Cohort'."
"10.1371/journal.pgen.1003500","072960","The UK Type 2 diabetes genetics consortium case-control collection: a resource for the genetic epidemiology of Type 2 diabetes."
"10.1371/journal.pgen.1003500","079557","Analytical and empirical approaches in large-scale association studies."
"10.1371/journal.pgen.1003500","081682","Statistical methods for the analysis of whole genome association studies."
"10.1371/journal.pgen.1003500","083270","An investigation of genes in key beta-cell pathways following the type 2 diabetes WTCCC genome wide association study."
"10.1371/journal.pgen.1003500","084183","The UK Blood Services Common Controls DNA Collection."
"10.1371/journal.pgen.1003500","089061","Integrated genome wide profiling of common traits: genetics of cardiovascular and neuropsychiatric diseases."
"10.1371/journal.pgen.1003500","090532","Understanding the genetic basis of common human diseases: core funding for the Wellcome Trust Centre for Human Genetics."
